CustomerID,Order ID,Product ID,PromotionID,Date (dd/mm/yyyy), Discount ,Discount Percentage,Net Sales  ,Price Per Unit,Profit ,Total Sales  ,Units Sold
19,808,P013,0,2020-01-08 00:00:00,0,0,31998,15999,3199.8,31998,2
19,3187,P019,0,2020-01-19 00:00:00,0,0,17997,5999,1799.7,17997,3
19,694,P030,0,2020-01-30 00:00:00,0,0,798,399,79.80000000000001,798,2
19,2359,P001,0,2020-03-19 00:00:00,0,0,79999,79999,7999.900000000001,79999,1
19,3314,P016,PR001,2020-04-17 00:00:00,9999.6,20,39998.4,24999,3999.84,49998,2
19,336,P004,PR001,2020-04-17 00:00:00,38999.4,20,155997.6,64999,15599.760000000002,194997,3
19,3431,P015,PR001,2020-05-08 00:00:00,5099.4,20,20397.6,8499,2039.76,25497,3
19,2628,P019,0,2020-06-30 00:00:00,0,0,5999,5999,599.9,5999,1
19,2582,P028,0,2020-07-21 00:00:00,0,0,1047,349,104.7,1047,3
19,3351,P024,0,2020-08-26 00:00:00,0,0,2799,2799,279.90000000000003,2799,1
19,2509,P018,0,2020-09-02 00:00:00,0,0,6897,2299,689.7,6897,3
19,2912,P019,0,2020-09-11 00:00:00,0,0,11998,5999,1199.8,11998,2
19,497,P005,0,2020-09-26 00:00:00,0,0,277497,92499,27749.7,277497,3
19,2347,P014,0,2020-10-01 00:00:00,0,0,9998,4999,999.8000000000001,9998,2
19,1141,P015,0,2020-10-11 00:00:00,0,0,8499,8499,849.9000000000001,8499,1
19,2461,P007,0,2020-11-13 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
19,2967,P026,0,2021-01-24 00:00:00,0,0,16497,5499,1649.7,16497,3
19,3306,P011,0,2021-01-27 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
19,360,P012,0,2021-01-29 00:00:00,0,0,8997,2999,899.7,8997,3
19,3039,P028,0,2021-01-30 00:00:00,0,0,1047,349,104.7,1047,3
19,1002,P027,0,2021-02-06 00:00:00,0,0,2097,699,209.70000000000002,2097,3
19,2706,P022,0,2021-02-23 00:00:00,0,0,3998,1999,399.8,3998,2
19,958,P013,0,2021-03-06 00:00:00,0,0,47997,15999,4799.7,47997,3
19,1720,P030,0,2021-03-07 00:00:00,0,0,798,399,79.80000000000001,798,2
19,680,P021,0,2021-03-07 00:00:00,0,0,1299,1299,129.9,1299,1
19,2704,P017,0,2021-03-12 00:00:00,0,0,20998,10499,2099.8,20998,2
19,1333,P011,PR001,2021-04-13 00:00:00,599.6,20,2398.4,1499,239.84000000000003,2998,2
19,2219,P009,PR001,2021-05-15 00:00:00,1399.6,20,5598.4,3499,559.84,6998,2
19,763,P026,PR001,2021-05-17 00:00:00,2199.6,20,8798.4,5499,879.84,10998,2
19,2799,P023,PR001,2021-05-31 00:00:00,899.4,20,3597.6,1499,359.76,4497,3
19,809,P003,0,2021-06-24 00:00:00,0,0,89999,89999,8999.9,89999,1
19,2030,P011,0,2021-07-19 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
19,3102,P009,0,2021-08-01 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
19,610,P010,0,2021-08-14 00:00:00,0,0,2199,2199,219.9,2199,1
19,1355,P007,0,2021-10-07 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
19,1045,P021,0,2021-11-02 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
19,2568,P001,0,2021-11-06 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
19,650,P029,0,2021-11-20 00:00:00,0,0,297,99,29.700000000000003,297,3
19,63,P022,0,2021-11-24 00:00:00,0,0,5997,1999,599.7,5997,3
19,1026,P007,0,2021-11-25 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
19,2432,P003,0,2021-12-13 00:00:00,0,0,89999,89999,8999.9,89999,1
19,2574,P022,0,2022-01-04 00:00:00,0,0,1999,1999,199.9,1999,1
19,1422,P025,0,2022-01-24 00:00:00,0,0,26997,8999,2699.7000000000003,26997,3
19,2887,P007,0,2022-02-12 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
19,549,P001,0,2022-02-13 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
19,712,P025,0,2022-02-23 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
19,595,P006,0,2022-03-05 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
19,1591,P006,PR001,2022-04-06 00:00:00,1499.8,20,5999.2,7499,599.92,7499,1
19,1414,P022,PR001,2022-04-07 00:00:00,399.8,20,1599.2,1999,159.92000000000002,1999,1
19,2577,P007,PR001,2022-04-13 00:00:00,4199.4,20,16797.6,6999,1679.76,20997,3
19,1288,P014,PR001,2022-04-30 00:00:00,2999.4,20,11997.6,4999,1199.76,14997,3
19,2935,P011,PR001,2022-05-13 00:00:00,599.6,20,2398.4,1499,239.84000000000003,2998,2
19,2858,P013,PR001,2022-05-16 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
19,3441,P017,PR001,2022-05-18 00:00:00,4199.6,20,16798.4,10499,1679.8400000000001,20998,2
19,2800,P010,0,2022-06-04 00:00:00,0,0,4398,2199,439.8,4398,2
19,1935,P030,0,2022-08-28 00:00:00,0,0,399,399,39.900000000000006,399,1
19,165,P004,0,2022-10-29 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
19,1017,P023,0,2022-11-13 00:00:00,0,0,1499,1499,149.9,1499,1
19,2742,P002,0,2022-11-15 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
19,3301,P028,0,2022-12-28 00:00:00,0,0,698,349,69.8,698,2
19,594,P008,0,2023-01-24 00:00:00,0,0,16497,5499,1649.7,16497,3
19,593,P025,0,2023-01-27 00:00:00,0,0,8999,8999,899.9000000000001,8999,1
19,3292,P022,0,2023-02-03 00:00:00,0,0,1999,1999,199.9,1999,1
19,1768,P027,0,2023-02-07 00:00:00,0,0,699,699,69.9,699,1
19,93,P007,PR001,2023-04-20 00:00:00,2799.6,20,11198.4,6999,1119.84,13998,2
19,1588,P022,PR001,2023-05-04 00:00:00,1199.4,20,4797.6,1999,479.76000000000005,5997,3
19,2425,P010,PR001,2023-05-20 00:00:00,879.6,20,3518.4,2199,351.84000000000003,4398,2
19,411,P007,0,2023-06-05 00:00:00,0,0,13998,6999,1399.8000000000002,13998,2
19,2677,P009,PR004,2023-07-23 00:00:00,3499,50,3499,3499,349.90000000000003,6998,2
19,2003,P001,0,2023-08-06 00:00:00,0,0,239997,79999,23999.7,239997,3
19,920,P028,0,2023-08-09 00:00:00,0,0,349,349,34.9,349,1
19,2740,P019,0,2023-08-13 00:00:00,0,0,11998,5999,1199.8,11998,2
19,282,P026,0,2023-08-19 00:00:00,0,0,16497,5499,1649.7,16497,3
19,2804,P018,0,2023-08-21 00:00:00,0,0,6897,2299,689.7,6897,3
19,977,P004,0,2023-08-27 00:00:00,0,0,194997,64999,19499.7,194997,3
19,2074,P005,0,2023-09-28 00:00:00,0,0,184998,92499,18499.8,184998,2
19,971,P001,0,2023-10-30 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
19,559,P024,0,2023-11-16 00:00:00,0,0,8397,2799,839.7,8397,3
19,2913,P024,0,2023-11-20 00:00:00,0,0,2799,2799,279.90000000000003,2799,1
19,726,P002,PR005,2023-12-25 00:00:00,97998.6,70,41999.399999999994,69999,4199.94,139998,2
2,596,P003,0,2020-01-10 00:00:00,0,0,179998,89999,17999.8,179998,2
2,1681,P010,0,2020-02-22 00:00:00,0,0,4398,2199,439.8,4398,2
2,1190,P002,PR001,2020-04-07 00:00:00,27999.6,20,111998.4,69999,11199.84,139998,2
2,1339,P024,PR001,2020-04-24 00:00:00,1679.4,20,6717.6,2799,671.7600000000001,8397,3
2,373,P012,PR001,2020-05-26 00:00:00,1199.6,20,4798.4,2999,479.84,5998,2
2,3048,P020,PR001,2020-05-31 00:00:00,5199.6,20,20798.4,12999,2079.84,25998,2
2,1864,P013,0,2020-06-23 00:00:00,0,0,15999,15999,1599.9,15999,1
2,499,P008,0,2020-06-24 00:00:00,0,0,16497,5499,1649.7,16497,3
2,2899,P025,0,2020-07-02 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
2,533,P004,0,2020-07-14 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
2,2885,P003,0,2020-09-28 00:00:00,0,0,179998,89999,17999.8,179998,2
2,1150,P021,0,2020-10-03 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
2,693,P028,0,2020-10-09 00:00:00,0,0,349,349,34.9,349,1
2,1347,P005,0,2020-10-14 00:00:00,0,0,184998,92499,18499.8,184998,2
2,2926,P004,0,2020-11-19 00:00:00,0,0,64999,64999,6499.900000000001,64999,1
2,3285,P020,0,2020-12-12 00:00:00,0,0,25998,12999,2599.8,25998,2
2,1278,P020,0,2020-12-15 00:00:00,0,0,12999,12999,1299.9,12999,1
2,2719,P015,0,2020-12-21 00:00:00,0,0,16998,8499,1699.8000000000002,16998,2
2,923,P019,0,2021-01-24 00:00:00,0,0,17997,5999,1799.7,17997,3
2,2886,P003,0,2021-01-27 00:00:00,0,0,89999,89999,8999.9,89999,1
2,3136,P020,0,2021-06-07 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
2,2865,P012,0,2021-06-21 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
2,1023,P023,0,2021-06-25 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
2,3150,P018,0,2021-07-29 00:00:00,0,0,6897,2299,689.7,6897,3
2,1515,P006,0,2021-08-31 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
2,1229,P004,0,2021-10-10 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
2,717,P002,0,2021-10-25 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
2,2224,P009,0,2021-12-19 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
2,771,P012,0,2022-01-02 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
2,1936,P013,0,2022-02-25 00:00:00,0,0,47997,15999,4799.7,47997,3
2,20,P010,0,2022-03-10 00:00:00,0,0,6597,2199,659.7,6597,3
2,1616,P016,0,2022-03-28 00:00:00,0,0,49998,24999,4999.8,49998,2
2,3092,P001,0,2022-03-29 00:00:00,0,0,79999,79999,7999.900000000001,79999,1
2,1268,P030,PR001,2022-04-06 00:00:00,79.8,20,319.2,399,31.92,399,1
2,2979,P013,PR001,2022-05-03 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
2,2182,P003,PR001,2022-05-11 00:00:00,53999.4,20,215997.6,89999,21599.760000000002,269997,3
2,667,P024,0,2022-06-13 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
2,2455,P002,0,2022-06-25 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
2,8,P011,0,2022-07-01 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
2,1272,P017,0,2022-07-05 00:00:00,0,0,20998,10499,2099.8,20998,2
2,791,P012,0,2022-07-19 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
2,1602,P004,0,2022-09-07 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
2,629,P025,0,2022-10-26 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
2,230,P010,0,2022-11-24 00:00:00,0,0,2199,2199,219.9,2199,1
2,1576,P008,0,2022-12-07 00:00:00,0,0,5499,5499,549.9,5499,1
2,3188,P011,0,2022-12-28 00:00:00,0,0,1499,1499,149.9,1499,1
2,2983,P009,0,2022-12-31 00:00:00,0,0,6998,3499,699.8000000000001,6998,2
2,1620,P027,0,2023-01-11 00:00:00,0,0,699,699,69.9,699,1
2,3134,P024,0,2023-01-17 00:00:00,0,0,8397,2799,839.7,8397,3
2,177,P028,0,2023-01-23 00:00:00,0,0,349,349,34.9,349,1
2,927,P020,PR001,2023-04-02 00:00:00,7799.4,20,31197.6,12999,3119.76,38997,3
2,2970,P013,PR001,2023-04-02 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
2,1262,P004,PR001,2023-05-06 00:00:00,38999.4,20,155997.6,64999,15599.760000000002,194997,3
2,1096,P024,PR001,2023-05-20 00:00:00,1119.6,20,4478.4,2799,447.84,5598,2
2,3295,P026,0,2023-06-25 00:00:00,0,0,10998,5499,1099.8,10998,2
2,757,P008,0,2023-07-19 00:00:00,0,0,16497,5499,1649.7,16497,3
2,1285,P008,0,2023-08-01 00:00:00,0,0,10998,5499,1099.8,10998,2
2,1110,P006,0,2023-09-20 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
2,3089,P004,0,2023-09-23 00:00:00,0,0,129998,64999,12999.800000000001,129998,2
2,897,P016,0,2023-11-28 00:00:00,0,0,74997,24999,7499.700000000001,74997,3
2,1814,P020,PR005,2023-12-19 00:00:00,27297.9,70,11699.099999999999,12999,1169.9099999999999,38997,3
2,1423,P029,PR005,2023-12-21 00:00:00,69.3,70,29.700000000000003,99,2.9700000000000006,99,1
2,1214,P028,PR005,2023-12-22 00:00:00,732.9,70,314.1,349,31.410000000000004,1047,3
2,72,P030,PR005,2023-12-31 00:00:00,279.3,70,119.69999999999999,399,11.969999999999999,399,1
2,86,P016,PR005,2023-12-31 00:00:00,34998.6,70,14999.400000000001,24999,1499.9400000000003,49998,2
20,417,P027,0,2020-03-07 00:00:00,0,0,2097,699,209.70000000000002,2097,3
20,1577,P017,0,2020-03-13 00:00:00,0,0,10499,10499,1049.9,10499,1
20,1365,P001,PR001,2020-04-22 00:00:00,31999.6,20,127998.4,79999,12799.84,159998,2
20,1906,P022,PR001,2020-04-26 00:00:00,1199.4,20,4797.6,1999,479.76000000000005,5997,3
20,1241,P025,PR001,2020-05-06 00:00:00,5399.4,20,21597.6,8999,2159.7599999999998,26997,3
20,71,P023,PR001,2020-05-07 00:00:00,899.4,20,3597.6,1499,359.76,4497,3
20,957,P013,PR001,2020-05-19 00:00:00,3199.8,20,12799.2,15999,1279.92,15999,1
20,2587,P009,PR001,2020-05-20 00:00:00,2099.4,20,8397.6,3499,839.7600000000001,10497,3
20,865,P019,0,2020-06-14 00:00:00,0,0,5999,5999,599.9,5999,1
20,181,P012,0,2020-06-20 00:00:00,0,0,8997,2999,899.7,8997,3
20,2433,P013,0,2020-06-22 00:00:00,0,0,31998,15999,3199.8,31998,2
20,3493,P021,0,2020-07-01 00:00:00,0,0,1299,1299,129.9,1299,1
20,3120,P008,0,2020-10-09 00:00:00,0,0,10998,5499,1099.8,10998,2
20,984,P001,0,2020-10-15 00:00:00,0,0,79999,79999,7999.900000000001,79999,1
20,764,P028,0,2020-11-16 00:00:00,0,0,349,349,34.9,349,1
20,1715,P010,0,2020-11-24 00:00:00,0,0,6597,2199,659.7,6597,3
20,1854,P010,0,2021-01-01 00:00:00,0,0,6597,2199,659.7,6597,3
20,2424,P024,0,2021-01-03 00:00:00,0,0,8397,2799,839.7,8397,3
20,849,P008,0,2021-01-20 00:00:00,0,0,10998,5499,1099.8,10998,2
20,195,P020,0,2021-01-22 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
20,406,P020,0,2021-03-05 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
20,2350,P002,0,2021-03-29 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
20,2071,P009,PR001,2021-04-26 00:00:00,2099.4,20,8397.6,3499,839.7600000000001,10497,3
20,1375,P007,PR001,2021-05-12 00:00:00,2799.6,20,11198.4,6999,1119.84,13998,2
20,611,P007,PR001,2021-05-20 00:00:00,2799.6,20,11198.4,6999,1119.84,13998,2
20,774,P027,0,2021-06-29 00:00:00,0,0,1398,699,139.8,1398,2
20,318,P017,0,2021-07-02 00:00:00,0,0,10499,10499,1049.9,10499,1
20,2601,P019,0,2021-07-07 00:00:00,0,0,11998,5999,1199.8,11998,2
20,2291,P013,0,2021-08-02 00:00:00,0,0,47997,15999,4799.7,47997,3
20,1250,P018,0,2021-08-31 00:00:00,0,0,2299,2299,229.9,2299,1
20,1876,P020,0,2021-09-28 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
20,1197,P007,0,2021-12-17 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
20,1544,P001,0,2021-12-31 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
20,1007,P006,0,2022-01-03 00:00:00,0,0,14998,7499,1499.8000000000002,14998,2
20,2031,P008,0,2022-01-21 00:00:00,0,0,10998,5499,1099.8,10998,2
20,2140,P007,0,2022-01-31 00:00:00,0,0,20997,6999,2099.7000000000003,20997,3
20,2306,P017,0,2022-02-23 00:00:00,0,0,10499,10499,1049.9,10499,1
20,35,P013,0,2022-02-24 00:00:00,0,0,47997,15999,4799.7,47997,3
20,102,P010,0,2022-03-03 00:00:00,0,0,4398,2199,439.8,4398,2
20,1694,P017,PR001,2022-04-01 00:00:00,6299.4,20,25197.6,10499,2519.76,31497,3
20,1122,P028,PR001,2022-04-13 00:00:00,139.6,20,558.4,349,55.84,698,2
20,1657,P007,PR001,2022-04-20 00:00:00,4199.4,20,16797.6,6999,1679.76,20997,3
20,3480,P006,PR001,2022-05-06 00:00:00,4499.4,20,17997.6,7499,1799.76,22497,3
20,1499,P013,PR001,2022-05-18 00:00:00,6399.6,20,25598.4,15999,2559.84,31998,2
20,307,P010,PR001,2022-05-29 00:00:00,439.8,20,1759.2,2199,175.92000000000002,2199,1
20,1736,P001,0,2022-06-04 00:00:00,0,0,239997,79999,23999.7,239997,3
20,2145,P025,0,2022-06-06 00:00:00,0,0,17998,8999,1799.8000000000002,17998,2
20,1767,P027,0,2022-07-19 00:00:00,0,0,2097,699,209.70000000000002,2097,3
20,2523,P010,0,2022-07-26 00:00:00,0,0,4398,2199,439.8,4398,2
20,1404,P002,0,2022-10-15 00:00:00,0,0,139998,69999,13999.800000000001,139998,2
20,881,P023,PR002,2022-10-24 00:00:00,149.9,10,1349.1,1499,134.91,1499,1
20,448,P014,0,2022-11-06 00:00:00,0,0,14997,4999,1499.7,14997,3
20,1907,P001,0,2022-11-22 00:00:00,0,0,239997,79999,23999.7,239997,3
20,1448,P005,0,2022-11-24 00:00:00,0,0,92499,92499,9249.9,92499,1
20,1840,P026,0,2022-12-01 00:00:00,0,0,16497,5499,1649.7,16497,3
20,2956,P016,0,2022-12-03 00:00:00,0,0,49998,24999,4999.8,49998,2
20,251,P011,0,2022-12-05 00:00:00,0,0,2998,1499,299.8,2998,2
20,3113,P001,0,2022-12-10 00:00:00,0,0,239997,79999,23999.7,239997,3
20,1047,P009,0,2022-12-28 00:00:00,0,0,6998,3499,699.8000000000001,6998,2
20,797,P023,0,2023-01-07 00:00:00,0,0,2998,1499,299.8,2998,2
20,937,P007,0,2023-02-24 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
20,2779,P010,0,2023-03-14 00:00:00,0,0,6597,2199,659.7,6597,3
20,1439,P016,PR001,2023-05-25 00:00:00,4999.8,20,19999.2,24999,1999.92,24999,1
20,1874,P013,PR001,2023-05-28 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
20,1443,P024,0,2023-06-04 00:00:00,0,0,2799,2799,279.90000000000003,2799,1
20,367,P019,0,2023-06-07 00:00:00,0,0,11998,5999,1199.8,11998,2
20,3334,P009,0,2023-06-21 00:00:00,0,0,3499,3499,349.90000000000003,3499,1
20,73,P029,PR004,2023-07-22 00:00:00,99,50,99,99,9.9,198,2
20,1968,P018,0,2023-08-19 00:00:00,0,0,4598,2299,459.8,4598,2
20,3486,P020,0,2023-09-21 00:00:00,0,0,25998,12999,2599.8,25998,2
20,825,P011,0,2023-10-24 00:00:00,0,0,1499,1499,149.9,1499,1
20,1154,P006,PR005,2023-12-23 00:00:00,10498.6,70,4499.4,7499,449.94,14998,2
21,1311,P016,0,2020-02-08 00:00:00,0,0,49998,24999,4999.8,49998,2
21,2285,P028,0,2020-02-10 00:00:00,0,0,1047,349,104.7,1047,3
21,2025,P015,0,2020-03-13 00:00:00,0,0,16998,8499,1699.8000000000002,16998,2
21,478,P028,0,2020-03-22 00:00:00,0,0,698,349,69.8,698,2
21,1630,P017,PR001,2020-04-05 00:00:00,4199.6,20,16798.4,10499,1679.8400000000001,20998,2
21,3353,P030,PR001,2020-05-03 00:00:00,79.8,20,319.2,399,31.92,399,1
21,1106,P020,0,2020-06-07 00:00:00,0,0,38997,12999,3899.7000000000003,38997,3
21,597,P019,0,2020-08-21 00:00:00,0,0,17997,5999,1799.7,17997,3
21,2009,P025,0,2020-09-07 00:00:00,0,0,26997,8999,2699.7000000000003,26997,3
21,2092,P014,0,2020-09-13 00:00:00,0,0,9998,4999,999.8000000000001,9998,2
21,1458,P018,0,2020-10-04 00:00:00,0,0,6897,2299,689.7,6897,3
21,2842,P005,0,2020-10-19 00:00:00,0,0,92499,92499,9249.9,92499,1
21,1410,P021,0,2020-11-17 00:00:00,0,0,3897,1299,389.70000000000005,3897,3
21,746,P020,0,2020-12-20 00:00:00,0,0,12999,12999,1299.9,12999,1
21,2497,P005,0,2020-12-21 00:00:00,0,0,277497,92499,27749.7,277497,3
21,312,P030,0,2021-01-03 00:00:00,0,0,399,399,39.900000000000006,399,1
21,1772,P002,0,2021-01-26 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
21,3269,P002,0,2021-02-13 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
21,2339,P030,0,2021-03-03 00:00:00,0,0,798,399,79.80000000000001,798,2
21,2063,P022,PR001,2021-04-05 00:00:00,399.8,20,1599.2,1999,159.92000000000002,1999,1
21,2639,P021,PR001,2021-04-16 00:00:00,779.4,20,3117.6,1299,311.76,3897,3
21,2171,P029,0,2021-06-03 00:00:00,0,0,297,99,29.700000000000003,297,3
21,1303,P011,0,2021-08-20 00:00:00,0,0,2998,1499,299.8,2998,2
21,2268,P004,0,2021-09-02 00:00:00,0,0,194997,64999,19499.7,194997,3
21,1748,P024,0,2021-09-20 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
21,2831,P003,0,2021-09-24 00:00:00,0,0,269997,89999,26999.7,269997,3
21,617,P028,0,2021-10-01 00:00:00,0,0,1047,349,104.7,1047,3
21,3494,P029,0,2021-10-12 00:00:00,0,0,99,99,9.9,99,1
21,1703,P016,0,2021-10-17 00:00:00,0,0,49998,24999,4999.8,49998,2
21,2653,P008,0,2021-11-07 00:00:00,0,0,10998,5499,1099.8,10998,2
21,3323,P018,0,2021-12-22 00:00:00,0,0,4598,2299,459.8,4598,2
21,3006,P015,0,2022-03-02 00:00:00,0,0,8499,8499,849.9000000000001,8499,1
21,2515,P019,0,2022-03-08 00:00:00,0,0,17997,5999,1799.7,17997,3
21,685,P026,0,2022-03-24 00:00:00,0,0,10998,5499,1099.8,10998,2
21,1722,P013,0,2022-03-31 00:00:00,0,0,31998,15999,3199.8,31998,2
21,201,P026,PR001,2022-05-15 00:00:00,2199.6,20,8798.4,5499,879.84,10998,2
21,14,P019,PR001,2022-05-25 00:00:00,2399.6,20,9598.4,5999,959.84,11998,2
21,153,P008,PR001,2022-05-29 00:00:00,3299.4,20,13197.6,5499,1319.7600000000002,16497,3
21,3311,P014,0,2022-06-04 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
21,1837,P001,0,2022-06-16 00:00:00,0,0,239997,79999,23999.7,239997,3
21,3205,P014,PR004,2022-07-10 00:00:00,2499.5,50,2499.5,4999,249.95000000000002,4999,1
21,3289,P005,0,2022-07-21 00:00:00,0,0,277497,92499,27749.7,277497,3
21,2210,P013,0,2022-08-02 00:00:00,0,0,31998,15999,3199.8,31998,2
21,2594,P016,0,2022-08-27 00:00:00,0,0,49998,24999,4999.8,49998,2
21,2544,P014,0,2022-08-29 00:00:00,0,0,4999,4999,499.90000000000003,4999,1
21,2382,P022,0,2022-10-06 00:00:00,0,0,3998,1999,399.8,3998,2
21,1319,P028,0,2022-10-15 00:00:00,0,0,698,349,69.8,698,2
21,2485,P012,0,2022-12-01 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
21,1501,P005,0,2023-01-03 00:00:00,0,0,277497,92499,27749.7,277497,3
21,2835,P016,0,2023-01-25 00:00:00,0,0,49998,24999,4999.8,49998,2
21,342,P002,0,2023-02-17 00:00:00,0,0,209997,69999,20999.7,209997,3
21,3270,P009,PR001,2023-04-22 00:00:00,699.8,20,2799.2,3499,279.92,3499,1
21,1052,P022,PR001,2023-05-12 00:00:00,799.6,20,3198.4,1999,319.84000000000003,3998,2
21,836,P013,PR001,2023-05-14 00:00:00,3199.8,20,12799.2,15999,1279.92,15999,1
21,509,P017,PR001,2023-05-17 00:00:00,2099.8,20,8399.2,10499,839.9200000000001,10499,1
21,1223,P013,PR001,2023-05-24 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
21,2837,P013,PR001,2023-05-24 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
21,1219,P026,0,2023-08-24 00:00:00,0,0,16497,5499,1649.7,16497,3
21,1350,P027,0,2023-09-23 00:00:00,0,0,2097,699,209.70000000000002,2097,3
21,1855,P006,0,2023-09-25 00:00:00,0,0,22497,7499,2249.7000000000003,22497,3
21,946,P028,0,2023-10-01 00:00:00,0,0,1047,349,104.7,1047,3
21,1700,P001,0,2023-10-05 00:00:00,0,0,159998,79999,15999.800000000001,159998,2
21,1718,P011,0,2023-10-12 00:00:00,0,0,4497,1499,449.70000000000005,4497,3
21,3072,P012,0,2023-10-17 00:00:00,0,0,8997,2999,899.7,8997,3
21,1795,P004,0,2023-10-24 00:00:00,0,0,64999,64999,6499.900000000001,64999,1
21,2232,P020,0,2023-10-26 00:00:00,0,0,25998,12999,2599.8,25998,2
21,3244,P029,0,2023-12-05 00:00:00,0,0,99,99,9.9,99,1
21,1782,P026,PR005,2023-12-19 00:00:00,3849.3,70,1649.6999999999998,5499,164.97,5499,1
22,2765,P025,0,2020-03-05 00:00:00,0,0,26997,8999,2699.7000000000003,26997,3
22,2536,P025,0,2020-03-06 00:00:00,0,0,8999,8999,899.9000000000001,8999,1
22,168,P015,PR001,2020-04-26 00:00:00,5099.4,20,20397.6,8499,2039.76,25497,3
22,2662,P002,PR001,2020-05-03 00:00:00,41999.4,20,167997.6,69999,16799.760000000002,209997,3
22,649,P015,0,2020-06-19 00:00:00,0,0,25497,8499,2549.7000000000003,25497,3
22,2349,P013,0,2020-06-29 00:00:00,0,0,15999,15999,1599.9,15999,1
22,2065,P027,PR004,2020-07-04 00:00:00,349.5,50,349.5,699,34.95,699,1
22,1466,P024,0,2020-07-13 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
22,542,P017,0,2020-07-14 00:00:00,0,0,31497,10499,3149.7000000000003,31497,3
22,256,P014,PR004,2020-07-26 00:00:00,2499.5,50,2499.5,4999,249.95000000000002,4999,1
22,3041,P021,0,2020-08-12 00:00:00,0,0,2598,1299,259.8,2598,2
22,1542,P024,0,2020-08-17 00:00:00,0,0,5598,2799,559.8000000000001,5598,2
22,2357,P010,0,2020-09-18 00:00:00,0,0,4398,2199,439.8,4398,2
22,1321,P028,0,2020-10-19 00:00:00,0,0,698,349,69.8,698,2
22,2815,P007,0,2020-10-26 00:00:00,0,0,6999,6999,699.9000000000001,6999,1
22,1640,P009,0,2020-10-30 00:00:00,0,0,6998,3499,699.8000000000001,6998,2
22,3475,P026,0,2020-11-15 00:00:00,0,0,5499,5499,549.9,5499,1
22,2333,P006,0,2020-12-22 00:00:00,0,0,7499,7499,749.9000000000001,7499,1
22,912,P002,0,2021-01-20 00:00:00,0,0,69999,69999,6999.900000000001,69999,1
22,2716,P012,0,2021-03-20 00:00:00,0,0,2999,2999,299.90000000000003,2999,1
22,462,P028,0,2021-03-28 00:00:00,0,0,698,349,69.8,698,2
22,524,P013,PR001,2021-04-24 00:00:00,9599.4,20,38397.6,15999,3839.76,47997,3
22,1240,P026,0,2021-06-09 00:00:00,0,0,5499,5499,549.9,5499,1
